perturbation,triage_2d,quality_label,pert_type,split
ZNF292,genuine_signal,genuine,single,train
ZNF407,unmeasurable,unreliable,single,train
ZNF574,unmeasurable,unreliable,single,train
ZNF706,unmeasurable,unreliable,single,train
ZNF84,falsely_solved,trivial,single,train
ZNHIT2,falsely_solved,trivial,single,train
ZNHIT3,falsely_solved,trivial,single,test
ZRANB2,unmeasurable,unreliable,single,test
ZRSR2,genuine_signal,genuine,single,train
ZW10,genuine_signal,genuine,single,train
ZWINT,unmeasurable,unreliable,single,train
