perturbation,triage_2d,quality_label,pert_type,split
SNRPG,genuine_signal,genuine,single,train
SNUPN,unmeasurable,unreliable,single,train
SNW1,unmeasurable,unreliable,single,train
SNX15,unmeasurable,unreliable,single,train
SOD1,unmeasurable,unreliable,single,train
SON,genuine_signal,genuine,single,train
SP2,unmeasurable,unreliable,single,train
SPATA5,unmeasurable,unreliable,single,train
SPATA5L1,unmeasurable,unreliable,single,train
SPC24,falsely_solved,trivial,single,test
SPC25,falsely_solved,trivial,single,train
SPCS2,unmeasurable,unreliable,single,train
SPCS3,unmeasurable,unreliable,single,train
SPDL1,unmeasurable,unreliable,single,train
SPRTN,unmeasurable,unreliable,single,train
SPTSSA,unmeasurable,unreliable,single,train
SRBD1,unmeasurable,unreliable,single,test
SRCAP,unmeasurable,unreliable,single,train
SRF,unmeasurable,unreliable,single,train
SRFBP1,unmeasurable,unreliable,single,train
SRP14,unmeasurable,unreliable,single,train
SRP19,unmeasurable,unreliable,single,train
SRP54,unmeasurable,unreliable,single,train
SRP68,genuine_signal,genuine,single,test
SRP72,unmeasurable,unreliable,single,train
SRP9,unmeasurable,unreliable,single,train
SRPRB,unmeasurable,unreliable,single,train
SRRM1,genuine_signal,genuine,single,train
SRRM2,unmeasurable,unreliable,single,test
SRRT,genuine_signal,genuine,single,train
SRSF1,genuine_signal,genuine,single,train
SRSF10,unmeasurable,unreliable,single,train
SRSF11,unmeasurable,unreliable,single,train
SRSF2,unmeasurable,unreliable,single,train
SRSF6,unmeasurable,unreliable,single,train
SRSF7,genuine_signal,genuine,single,train
SS18L2,unmeasurable,unreliable,single,train
SSBP1,unmeasurable,unreliable,single,train
SSBP3,unmeasurable,unreliable,single,train
SSRP1,genuine_signal,genuine,single,train
SSU72,unmeasurable,unreliable,single,test
STARD7,unmeasurable,unreliable,single,test
STAT5A,unmeasurable,unreliable,single,test
STIL,unmeasurable,unreliable,single,train
STRAP,unmeasurable,unreliable,single,train
STRIP1,unmeasurable,unreliable,single,train
STX18,unmeasurable,unreliable,single,train
STX5,unmeasurable,unreliable,single,test
SUGP1,genuine_signal,genuine,single,test
SUGT1,unmeasurable,unreliable,single,test
SUMO2,unmeasurable,unreliable,single,train
SUPT16H,genuine_signal,genuine,single,train
SUPT4H1,unmeasurable,unreliable,single,train
SUPT5H,genuine_signal,genuine,single,train
SUPT6H,genuine_signal,genuine,single,train
SUPV3L1,unmeasurable,unreliable,single,test
SURF6,unmeasurable,unreliable,single,test
SYF2,unmeasurable,unreliable,single,test
SYMPK,genuine_signal,genuine,single,train
SYS1,unmeasurable,unreliable,single,train
TACC3,unmeasurable,unreliable,single,train
TADA3,unmeasurable,unreliable,single,test
TAF1,genuine_signal,genuine,single,train
TAF12,genuine_signal,genuine,single,train
TAF1B,unmeasurable,unreliable,single,train
TAF1C,unmeasurable,unreliable,single,train
TAF1D,unmeasurable,unreliable,single,test
TAF2,genuine_signal,genuine,single,train
TAF6,genuine_signal,genuine,single,train
TAF7,genuine_signal,genuine,single,train
TAF8,genuine_signal,genuine,single,train
TAMM41,unmeasurable,unreliable,single,train
TARDBP,unmeasurable,unreliable,single,test
TARS2,unmeasurable,unreliable,single,test
TBCA,unmeasurable,unreliable,single,train
TBCB,unmeasurable,unreliable,single,train
TBCC,unmeasurable,unreliable,single,train
TBL3,unmeasurable,unreliable,single,test
TBP,unmeasurable,unreliable,single,train
TCERG1,unmeasurable,unreliable,single,train
TCOF1,unmeasurable,unreliable,single,train
TCP1,genuine_signal,genuine,single,test
TEFM,unmeasurable,unreliable,single,train
TELO2,unmeasurable,unreliable,single,train
TEN1,unmeasurable,unreliable,single,train
TERF1,unmeasurable,unreliable,single,train
TERF2,unmeasurable,unreliable,single,test
TEX10,genuine_signal,genuine,single,train
TFAM,unmeasurable,unreliable,single,test
TFB2M,unmeasurable,unreliable,single,train
TFDP1,unmeasurable,unreliable,single,train
TFIP11,unmeasurable,unreliable,single,train
TFRC,unmeasurable,unreliable,single,train
TGS1,unmeasurable,unreliable,single,test
THAP1,unmeasurable,unreliable,single,train
THAP11,unmeasurable,unreliable,single,train
THOC2,genuine_signal,genuine,single,train
THOC3,genuine_signal,genuine,single,train
THOC6,unmeasurable,unreliable,single,train
THOC7,genuine_signal,genuine,single,test
TICRR,genuine_signal,genuine,single,train
TIMELESS,unmeasurable,unreliable,single,train
TIMM10,unmeasurable,unreliable,single,test
TIMM13,genuine_signal,genuine,single,train
TIMM22,unmeasurable,unreliable,single,train
TIMM23B,genuine_signal,genuine,single,train
TIMM8A,unmeasurable,unreliable,single,train
TIMM9,unmeasurable,unreliable,single,train
TINF2,unmeasurable,unreliable,single,train
TIPIN,unmeasurable,unreliable,single,train
TKT,unmeasurable,unreliable,single,train
TLCD1,unmeasurable,unreliable,single,train
TLN1,unmeasurable,unreliable,single,train
TM7SF2,unmeasurable,unreliable,single,train
TMA16,unmeasurable,unreliable,single,train
TMED2,unmeasurable,unreliable,single,train
TMEM127,unmeasurable,unreliable,single,train
TMEM199,unmeasurable,unreliable,single,test
TMEM258,unmeasurable,unreliable,single,train
TMSB10,unmeasurable,unreliable,single,test
TMX2,genuine_signal,genuine,single,train
TNPO3,unmeasurable,unreliable,single,train
TOE1,unmeasurable,unreliable,single,train
TOMM20,unmeasurable,unreliable,single,test
TOMM22,unmeasurable,unreliable,single,train
TOMM40,unmeasurable,unreliable,single,train
TOP1,unmeasurable,unreliable,single,train
TOP3A,unmeasurable,unreliable,single,train
TOPBP1,unmeasurable,unreliable,single,train
TP53RK,unmeasurable,unreliable,single,train
TPR,genuine_signal,genuine,single,train
TPX2,falsely_solved,trivial,single,test
TRA2B,genuine_signal,genuine,single,test
TRAIP,unmeasurable,unreliable,single,train
TRAPPC1,unmeasurable,unreliable,single,train
TRAPPC11,unmeasurable,unreliable,single,train
TRAPPC3,unmeasurable,unreliable,single,test
TRAPPC4,unmeasurable,unreliable,single,train
TRAPPC5,unmeasurable,unreliable,single,train
TRAPPC8,unmeasurable,unreliable,single,test
TRIAP1,unmeasurable,unreliable,single,test
TRMT10C,unmeasurable,unreliable,single,test
TRMT112,genuine_signal,genuine,single,train
TRMT5,unmeasurable,unreliable,single,test
TRMT6,unmeasurable,unreliable,single,train
TRNT1,unmeasurable,unreliable,single,train
TRPM7,unmeasurable,unreliable,single,train
TRRAP,genuine_signal,genuine,single,test
TSEN2,unmeasurable,unreliable,single,test
TSEN34,unmeasurable,unreliable,single,train
TSEN54,unmeasurable,unreliable,single,train
TSFM,unmeasurable,unreliable,single,train
TSG101,genuine_signal,genuine,single,train
TSPYL5,unmeasurable,unreliable,single,test
TSR1,unmeasurable,unreliable,single,train
TSR2,genuine_signal,genuine,single,train
TTC1,unmeasurable,unreliable,single,test
TTC27,genuine_signal,genuine,single,train
TTC4,unmeasurable,unreliable,single,test
TTF2,unmeasurable,unreliable,single,train
TTI1,genuine_signal,genuine,single,test
TTK,falsely_solved,trivial,single,train
TUBA1B,unmeasurable,unreliable,single,train
TUBA1C,unmeasurable,unreliable,single,train
TUBB,unmeasurable,unreliable,single,train
TUBD1,unmeasurable,unreliable,single,train
TUBE1,unmeasurable,unreliable,single,train
TUBGCP2,unmeasurable,unreliable,single,train
TUBGCP5,unmeasurable,unreliable,single,train
TUBGCP6,unmeasurable,unreliable,single,train
TUT1,unmeasurable,unreliable,single,train
TWF1,unmeasurable,unreliable,single,test
TXN,unmeasurable,unreliable,single,train
TXNL4A,unmeasurable,unreliable,single,train
TXNL4B,unmeasurable,unreliable,single,train
U2AF2,unmeasurable,unreliable,single,test
U2SURP,genuine_signal,genuine,single,train
UBA1,genuine_signal,genuine,single,train
UBA2,genuine_signal,genuine,single,train
UBA3,unmeasurable,unreliable,single,train
UBA5,unmeasurable,unreliable,single,train
UBA52,unmeasurable,unreliable,single,train
UBAP1,unmeasurable,unreliable,single,train
UBC,unmeasurable,unreliable,single,train
UBE2D3,unmeasurable,unreliable,single,train
UBE2H,unmeasurable,unreliable,single,train
UBE2I,unmeasurable,unreliable,single,train
UBE2L3,unmeasurable,unreliable,single,test
UBE2M,unmeasurable,unreliable,single,test
UBE2N,unmeasurable,unreliable,single,train
UBE2Z,unmeasurable,unreliable,single,train
UBL5,genuine_signal,genuine,single,train
UBQLN4,unmeasurable,unreliable,single,train
UBTF,unmeasurable,unreliable,single,train
UFL1,unmeasurable,unreliable,single,test
UFM1,unmeasurable,unreliable,single,test
UNC45A,unmeasurable,unreliable,single,train
UNC50,unmeasurable,unreliable,single,train
UPF1,genuine_signal,genuine,single,train
UPF2,genuine_signal,genuine,single,train
UPF3A,unmeasurable,unreliable,single,train
UQCC2,unmeasurable,unreliable,single,train
UQCRB,unmeasurable,unreliable,single,train
UQCRC1,unmeasurable,unreliable,single,test
UQCRC2,unmeasurable,unreliable,single,train
UQCRFS1,unmeasurable,unreliable,single,train
UQCRH,unmeasurable,unreliable,single,train
UQCRQ,unmeasurable,unreliable,single,train
URB2,unmeasurable,unreliable,single,train
URI1,unmeasurable,unreliable,single,test
URM1,unmeasurable,unreliable,single,train
UROD,unmeasurable,unreliable,single,train
USF2,unmeasurable,unreliable,single,train
USP10,unmeasurable,unreliable,single,test
USP19,unmeasurable,unreliable,single,train
USP36,unmeasurable,unreliable,single,train
USP37,unmeasurable,unreliable,single,train
USP39,genuine_signal,genuine,single,train
USP5,unmeasurable,unreliable,single,test
USP7,unmeasurable,unreliable,single,train
USP8,unmeasurable,unreliable,single,train
USP9X,unmeasurable,unreliable,single,test
USPL1,unmeasurable,unreliable,single,train
UTP15,genuine_signal,genuine,single,train
UTP18,unmeasurable,unreliable,single,train
UTP20,genuine_signal,genuine,single,train
UTP23,genuine_signal,genuine,single,train
UTP6,genuine_signal,genuine,single,train
UXS1,unmeasurable,unreliable,single,train
UXT,genuine_signal,genuine,single,train
VARS2,unmeasurable,unreliable,single,train
VBP1,unmeasurable,unreliable,single,train
VCP,unmeasurable,unreliable,single,train
VEZT,unmeasurable,unreliable,single,test
VHL,unmeasurable,unreliable,single,train
VMP1,unmeasurable,unreliable,single,test
VPS13D,unmeasurable,unreliable,single,train
VPS25,unmeasurable,unreliable,single,test
VPS28,genuine_signal,genuine,single,train
VPS29,genuine_signal,genuine,single,train
VPS33A,unmeasurable,unreliable,single,test
VPS37A,unmeasurable,unreliable,single,train
VPS37C,unmeasurable,unreliable,single,train
VPS41,unmeasurable,unreliable,single,test
VPS51,unmeasurable,unreliable,single,train
VPS54,unmeasurable,unreliable,single,train
VPS72,genuine_signal,genuine,single,train
WAC,unmeasurable,unreliable,single,test
WBP1,unmeasurable,unreliable,single,train
WBP11,genuine_signal,genuine,single,train
WBP1L,unmeasurable,unreliable,single,test
WDHD1,unmeasurable,unreliable,single,test
WDR1,unmeasurable,unreliable,single,train
WDR12,genuine_signal,genuine,single,train
WDR18,unmeasurable,unreliable,single,test
WDR24,unmeasurable,unreliable,single,train
WDR26,unmeasurable,unreliable,single,train
WDR3,genuine_signal,genuine,single,test
WDR33,genuine_signal,genuine,single,train
WDR36,genuine_signal,genuine,single,test
WDR4,unmeasurable,unreliable,single,test
WDR43,genuine_signal,genuine,single,train
WDR46,unmeasurable,unreliable,single,train
WDR5,genuine_signal,genuine,single,train
WDR54,unmeasurable,unreliable,single,train
WDR55,unmeasurable,unreliable,single,train
WDR74,unmeasurable,unreliable,single,train
WDR75,genuine_signal,genuine,single,train
WDR82,genuine_signal,genuine,single,train
WDR83OS,unmeasurable,unreliable,single,train
WDTC1,genuine_signal,genuine,single,train
WNK1,unmeasurable,unreliable,single,train
WTAP,unmeasurable,unreliable,single,train
XAB2,genuine_signal,genuine,single,test
XPO1,genuine_signal,genuine,single,test
XPO5,unmeasurable,unreliable,single,train
XRCC1,unmeasurable,unreliable,single,train
XRCC2,unmeasurable,unreliable,single,train
XRCC3,unmeasurable,unreliable,single,train
XRCC5,genuine_signal,genuine,single,train
XRN2,unmeasurable,unreliable,single,test
YARS2,unmeasurable,unreliable,single,train
YBX1,unmeasurable,unreliable,single,train
YEATS2,genuine_signal,genuine,single,train
YEATS4,genuine_signal,genuine,single,train
YKT6,unmeasurable,unreliable,single,test
YPEL5,unmeasurable,unreliable,single,train
YRDC,unmeasurable,unreliable,single,train
YTHDC1,genuine_signal,genuine,single,test
YY1,unmeasurable,unreliable,single,train
ZBTB11,unmeasurable,unreliable,single,train
ZBTB17,unmeasurable,unreliable,single,test
ZCCHC9,unmeasurable,unreliable,single,train
ZCRB1,unmeasurable,unreliable,single,train
ZFC3H1,genuine_signal,genuine,single,train
ZMAT2,genuine_signal,genuine,single,train
ZMAT5,unmeasurable,unreliable,single,train
ZNF100,unmeasurable,unreliable,single,test
ZNF207,unmeasurable,unreliable,single,train
ZNF24,unmeasurable,unreliable,single,test
ZNF317,unmeasurable,unreliable,single,train
ZNF335,unmeasurable,unreliable,single,train
ZNF468,unmeasurable,unreliable,single,test
ZNF574,unmeasurable,unreliable,single,train
ZNHIT2,unmeasurable,unreliable,single,test
ZNHIT3,unmeasurable,unreliable,single,train
ZNHIT6,unmeasurable,unreliable,single,train
ZRSR2,unmeasurable,unreliable,single,train
ZW10,unmeasurable,unreliable,single,train
