perturbation,triage_2d,quality_label,pert_type,split
ZNF292,genuine_signal,genuine,single,train
ZNF407,unmeasurable,unreliable,single,train
ZNF574,unmeasurable,unreliable,single,test
ZNF706,unmeasurable,unreliable,single,test
ZNF84,falsely_solved,trivial,single,train
ZNHIT2,falsely_solved,trivial,single,test
ZNHIT3,falsely_solved,trivial,single,train
ZRANB2,unmeasurable,unreliable,single,train
ZRSR2,genuine_signal,genuine,single,train
ZW10,genuine_signal,genuine,single,test
ZWINT,unmeasurable,unreliable,single,test
