perturbation,triage_2d,quality_label,pert_type,split
SNRPG,genuine_signal,genuine,single,test
SNUPN,unmeasurable,unreliable,single,train
SNW1,unmeasurable,unreliable,single,train
SNX15,unmeasurable,unreliable,single,train
SOD1,unmeasurable,unreliable,single,train
SON,genuine_signal,genuine,single,train
SP2,unmeasurable,unreliable,single,test
SPATA5,unmeasurable,unreliable,single,train
SPATA5L1,unmeasurable,unreliable,single,train
SPC24,falsely_solved,trivial,single,test
SPC25,falsely_solved,trivial,single,train
SPCS2,unmeasurable,unreliable,single,train
SPCS3,unmeasurable,unreliable,single,train
SPDL1,unmeasurable,unreliable,single,train
SPRTN,unmeasurable,unreliable,single,test
SPTSSA,unmeasurable,unreliable,single,test
SRBD1,unmeasurable,unreliable,single,train
SRCAP,unmeasurable,unreliable,single,train
SRF,unmeasurable,unreliable,single,train
SRFBP1,unmeasurable,unreliable,single,train
SRP14,unmeasurable,unreliable,single,train
SRP19,unmeasurable,unreliable,single,train
SRP54,unmeasurable,unreliable,single,train
SRP68,genuine_signal,genuine,single,train
SRP72,unmeasurable,unreliable,single,test
SRP9,unmeasurable,unreliable,single,train
SRPRB,unmeasurable,unreliable,single,train
SRRM1,genuine_signal,genuine,single,train
SRRM2,unmeasurable,unreliable,single,train
SRRT,genuine_signal,genuine,single,train
SRSF1,genuine_signal,genuine,single,train
SRSF10,unmeasurable,unreliable,single,train
SRSF11,unmeasurable,unreliable,single,test
SRSF2,unmeasurable,unreliable,single,test
SRSF6,unmeasurable,unreliable,single,train
SRSF7,genuine_signal,genuine,single,test
SS18L2,unmeasurable,unreliable,single,train
SSBP1,unmeasurable,unreliable,single,train
SSBP3,unmeasurable,unreliable,single,train
SSRP1,genuine_signal,genuine,single,test
SSU72,unmeasurable,unreliable,single,test
STARD7,unmeasurable,unreliable,single,train
STAT5A,unmeasurable,unreliable,single,test
STIL,unmeasurable,unreliable,single,train
STRAP,unmeasurable,unreliable,single,train
STRIP1,unmeasurable,unreliable,single,train
STX18,unmeasurable,unreliable,single,train
STX5,unmeasurable,unreliable,single,train
SUGP1,genuine_signal,genuine,single,train
SUGT1,unmeasurable,unreliable,single,train
SUMO2,unmeasurable,unreliable,single,train
SUPT16H,genuine_signal,genuine,single,test
SUPT4H1,unmeasurable,unreliable,single,train
SUPT5H,genuine_signal,genuine,single,test
SUPT6H,genuine_signal,genuine,single,train
SUPV3L1,unmeasurable,unreliable,single,train
SURF6,unmeasurable,unreliable,single,test
SYF2,unmeasurable,unreliable,single,test
SYMPK,genuine_signal,genuine,single,test
SYS1,unmeasurable,unreliable,single,train
TACC3,unmeasurable,unreliable,single,test
TADA3,unmeasurable,unreliable,single,train
TAF1,genuine_signal,genuine,single,train
TAF12,genuine_signal,genuine,single,train
TAF1B,unmeasurable,unreliable,single,train
TAF1C,unmeasurable,unreliable,single,train
TAF1D,unmeasurable,unreliable,single,train
TAF2,genuine_signal,genuine,single,train
TAF6,genuine_signal,genuine,single,train
TAF7,genuine_signal,genuine,single,train
TAF8,genuine_signal,genuine,single,train
TAMM41,unmeasurable,unreliable,single,test
TARDBP,unmeasurable,unreliable,single,train
TARS2,unmeasurable,unreliable,single,test
TBCA,unmeasurable,unreliable,single,test
TBCB,unmeasurable,unreliable,single,train
TBCC,unmeasurable,unreliable,single,test
TBL3,unmeasurable,unreliable,single,train
TBP,unmeasurable,unreliable,single,train
TCERG1,unmeasurable,unreliable,single,train
TCOF1,unmeasurable,unreliable,single,train
TCP1,genuine_signal,genuine,single,train
TEFM,unmeasurable,unreliable,single,train
TELO2,unmeasurable,unreliable,single,train
TEN1,unmeasurable,unreliable,single,train
TERF1,unmeasurable,unreliable,single,test
TERF2,unmeasurable,unreliable,single,train
TEX10,genuine_signal,genuine,single,train
TFAM,unmeasurable,unreliable,single,test
TFB2M,unmeasurable,unreliable,single,train
TFDP1,unmeasurable,unreliable,single,test
TFIP11,unmeasurable,unreliable,single,test
TFRC,unmeasurable,unreliable,single,train
TGS1,unmeasurable,unreliable,single,train
THAP1,unmeasurable,unreliable,single,train
THAP11,unmeasurable,unreliable,single,train
THOC2,genuine_signal,genuine,single,train
THOC3,genuine_signal,genuine,single,test
THOC6,unmeasurable,unreliable,single,train
THOC7,genuine_signal,genuine,single,train
TICRR,genuine_signal,genuine,single,train
TIMELESS,unmeasurable,unreliable,single,test
TIMM10,unmeasurable,unreliable,single,train
TIMM13,genuine_signal,genuine,single,train
TIMM22,unmeasurable,unreliable,single,train
TIMM23B,genuine_signal,genuine,single,test
TIMM8A,unmeasurable,unreliable,single,train
TIMM9,unmeasurable,unreliable,single,train
TINF2,unmeasurable,unreliable,single,test
TIPIN,unmeasurable,unreliable,single,train
TKT,unmeasurable,unreliable,single,test
TLCD1,unmeasurable,unreliable,single,train
TLN1,unmeasurable,unreliable,single,test
TM7SF2,unmeasurable,unreliable,single,train
TMA16,unmeasurable,unreliable,single,train
TMED2,unmeasurable,unreliable,single,test
TMEM127,unmeasurable,unreliable,single,test
TMEM199,unmeasurable,unreliable,single,test
TMEM258,unmeasurable,unreliable,single,train
TMSB10,unmeasurable,unreliable,single,train
TMX2,genuine_signal,genuine,single,train
TNPO3,unmeasurable,unreliable,single,train
TOE1,unmeasurable,unreliable,single,test
TOMM20,unmeasurable,unreliable,single,train
TOMM22,unmeasurable,unreliable,single,train
TOMM40,unmeasurable,unreliable,single,train
TOP1,unmeasurable,unreliable,single,train
TOP3A,unmeasurable,unreliable,single,train
TOPBP1,unmeasurable,unreliable,single,train
TP53RK,unmeasurable,unreliable,single,test
TPR,genuine_signal,genuine,single,train
TPX2,falsely_solved,trivial,single,train
TRA2B,genuine_signal,genuine,single,test
TRAIP,unmeasurable,unreliable,single,train
TRAPPC1,unmeasurable,unreliable,single,train
TRAPPC11,unmeasurable,unreliable,single,train
TRAPPC3,unmeasurable,unreliable,single,train
TRAPPC4,unmeasurable,unreliable,single,train
TRAPPC5,unmeasurable,unreliable,single,train
TRAPPC8,unmeasurable,unreliable,single,train
TRIAP1,unmeasurable,unreliable,single,train
TRMT10C,unmeasurable,unreliable,single,test
TRMT112,genuine_signal,genuine,single,train
TRMT5,unmeasurable,unreliable,single,test
TRMT6,unmeasurable,unreliable,single,train
TRNT1,unmeasurable,unreliable,single,train
TRPM7,unmeasurable,unreliable,single,train
TRRAP,genuine_signal,genuine,single,train
TSEN2,unmeasurable,unreliable,single,train
TSEN34,unmeasurable,unreliable,single,train
TSEN54,unmeasurable,unreliable,single,test
TSFM,unmeasurable,unreliable,single,test
TSG101,genuine_signal,genuine,single,train
TSPYL5,unmeasurable,unreliable,single,train
TSR1,unmeasurable,unreliable,single,train
TSR2,genuine_signal,genuine,single,train
TTC1,unmeasurable,unreliable,single,train
TTC27,genuine_signal,genuine,single,train
TTC4,unmeasurable,unreliable,single,test
TTF2,unmeasurable,unreliable,single,train
TTI1,genuine_signal,genuine,single,train
TTK,falsely_solved,trivial,single,train
TUBA1B,unmeasurable,unreliable,single,train
TUBA1C,unmeasurable,unreliable,single,train
TUBB,unmeasurable,unreliable,single,train
TUBD1,unmeasurable,unreliable,single,test
TUBE1,unmeasurable,unreliable,single,train
TUBGCP2,unmeasurable,unreliable,single,train
TUBGCP5,unmeasurable,unreliable,single,test
TUBGCP6,unmeasurable,unreliable,single,train
TUT1,unmeasurable,unreliable,single,train
TWF1,unmeasurable,unreliable,single,train
TXN,unmeasurable,unreliable,single,train
TXNL4A,unmeasurable,unreliable,single,train
TXNL4B,unmeasurable,unreliable,single,train
U2AF2,unmeasurable,unreliable,single,train
U2SURP,genuine_signal,genuine,single,train
UBA1,genuine_signal,genuine,single,train
UBA2,genuine_signal,genuine,single,test
UBA3,unmeasurable,unreliable,single,train
UBA5,unmeasurable,unreliable,single,train
UBA52,unmeasurable,unreliable,single,train
UBAP1,unmeasurable,unreliable,single,test
UBC,unmeasurable,unreliable,single,train
UBE2D3,unmeasurable,unreliable,single,train
UBE2H,unmeasurable,unreliable,single,train
UBE2I,unmeasurable,unreliable,single,train
UBE2L3,unmeasurable,unreliable,single,test
UBE2M,unmeasurable,unreliable,single,train
UBE2N,unmeasurable,unreliable,single,train
UBE2Z,unmeasurable,unreliable,single,train
UBL5,genuine_signal,genuine,single,train
UBQLN4,unmeasurable,unreliable,single,test
UBTF,unmeasurable,unreliable,single,test
UFL1,unmeasurable,unreliable,single,train
UFM1,unmeasurable,unreliable,single,train
UNC45A,unmeasurable,unreliable,single,test
UNC50,unmeasurable,unreliable,single,train
UPF1,genuine_signal,genuine,single,train
UPF2,genuine_signal,genuine,single,train
UPF3A,unmeasurable,unreliable,single,train
UQCC2,unmeasurable,unreliable,single,train
UQCRB,unmeasurable,unreliable,single,train
UQCRC1,unmeasurable,unreliable,single,train
UQCRC2,unmeasurable,unreliable,single,train
UQCRFS1,unmeasurable,unreliable,single,test
UQCRH,unmeasurable,unreliable,single,train
UQCRQ,unmeasurable,unreliable,single,train
URB2,unmeasurable,unreliable,single,train
URI1,unmeasurable,unreliable,single,test
URM1,unmeasurable,unreliable,single,train
UROD,unmeasurable,unreliable,single,train
USF2,unmeasurable,unreliable,single,train
USP10,unmeasurable,unreliable,single,train
USP19,unmeasurable,unreliable,single,test
USP36,unmeasurable,unreliable,single,test
USP37,unmeasurable,unreliable,single,test
USP39,genuine_signal,genuine,single,train
USP5,unmeasurable,unreliable,single,train
USP7,unmeasurable,unreliable,single,train
USP8,unmeasurable,unreliable,single,train
USP9X,unmeasurable,unreliable,single,train
USPL1,unmeasurable,unreliable,single,train
UTP15,genuine_signal,genuine,single,train
UTP18,unmeasurable,unreliable,single,train
UTP20,genuine_signal,genuine,single,train
UTP23,genuine_signal,genuine,single,train
UTP6,genuine_signal,genuine,single,train
UXS1,unmeasurable,unreliable,single,test
UXT,genuine_signal,genuine,single,test
VARS2,unmeasurable,unreliable,single,train
VBP1,unmeasurable,unreliable,single,train
VCP,unmeasurable,unreliable,single,train
VEZT,unmeasurable,unreliable,single,train
VHL,unmeasurable,unreliable,single,train
VMP1,unmeasurable,unreliable,single,train
VPS13D,unmeasurable,unreliable,single,test
VPS25,unmeasurable,unreliable,single,train
VPS28,genuine_signal,genuine,single,train
VPS29,genuine_signal,genuine,single,train
VPS33A,unmeasurable,unreliable,single,train
VPS37A,unmeasurable,unreliable,single,train
VPS37C,unmeasurable,unreliable,single,train
VPS41,unmeasurable,unreliable,single,train
VPS51,unmeasurable,unreliable,single,test
VPS54,unmeasurable,unreliable,single,train
VPS72,genuine_signal,genuine,single,train
WAC,unmeasurable,unreliable,single,train
WBP1,unmeasurable,unreliable,single,test
WBP11,genuine_signal,genuine,single,train
WBP1L,unmeasurable,unreliable,single,test
WDHD1,unmeasurable,unreliable,single,train
WDR1,unmeasurable,unreliable,single,train
WDR12,genuine_signal,genuine,single,train
WDR18,unmeasurable,unreliable,single,train
WDR24,unmeasurable,unreliable,single,train
WDR26,unmeasurable,unreliable,single,test
WDR3,genuine_signal,genuine,single,test
WDR33,genuine_signal,genuine,single,test
WDR36,genuine_signal,genuine,single,train
WDR4,unmeasurable,unreliable,single,train
WDR43,genuine_signal,genuine,single,train
WDR46,unmeasurable,unreliable,single,test
WDR5,genuine_signal,genuine,single,train
WDR54,unmeasurable,unreliable,single,train
WDR55,unmeasurable,unreliable,single,train
WDR74,unmeasurable,unreliable,single,train
WDR75,genuine_signal,genuine,single,train
WDR82,genuine_signal,genuine,single,train
WDR83OS,unmeasurable,unreliable,single,test
WDTC1,genuine_signal,genuine,single,train
WNK1,unmeasurable,unreliable,single,test
WTAP,unmeasurable,unreliable,single,train
XAB2,genuine_signal,genuine,single,train
XPO1,genuine_signal,genuine,single,train
XPO5,unmeasurable,unreliable,single,train
XRCC1,unmeasurable,unreliable,single,train
XRCC2,unmeasurable,unreliable,single,test
XRCC3,unmeasurable,unreliable,single,test
XRCC5,genuine_signal,genuine,single,test
XRN2,unmeasurable,unreliable,single,train
YARS2,unmeasurable,unreliable,single,train
YBX1,unmeasurable,unreliable,single,train
YEATS2,genuine_signal,genuine,single,train
YEATS4,genuine_signal,genuine,single,train
YKT6,unmeasurable,unreliable,single,train
YPEL5,unmeasurable,unreliable,single,train
YRDC,unmeasurable,unreliable,single,train
YTHDC1,genuine_signal,genuine,single,test
YY1,unmeasurable,unreliable,single,train
ZBTB11,unmeasurable,unreliable,single,train
ZBTB17,unmeasurable,unreliable,single,train
ZCCHC9,unmeasurable,unreliable,single,train
ZCRB1,unmeasurable,unreliable,single,train
ZFC3H1,genuine_signal,genuine,single,train
ZMAT2,genuine_signal,genuine,single,train
ZMAT5,unmeasurable,unreliable,single,test
ZNF100,unmeasurable,unreliable,single,train
ZNF207,unmeasurable,unreliable,single,test
ZNF24,unmeasurable,unreliable,single,train
ZNF317,unmeasurable,unreliable,single,test
ZNF335,unmeasurable,unreliable,single,train
ZNF468,unmeasurable,unreliable,single,train
ZNF574,unmeasurable,unreliable,single,train
ZNHIT2,unmeasurable,unreliable,single,train
ZNHIT3,unmeasurable,unreliable,single,train
ZNHIT6,unmeasurable,unreliable,single,test
ZRSR2,unmeasurable,unreliable,single,train
ZW10,unmeasurable,unreliable,single,train
