perturbation,triage_2d,quality_label,pert_type,split
SNRPG,genuine_signal,genuine,single,train
SNUPN,unmeasurable,unreliable,single,train
SNW1,unmeasurable,unreliable,single,train
SNX15,unmeasurable,unreliable,single,train
SOD1,unmeasurable,unreliable,single,train
SON,genuine_signal,genuine,single,train
SP2,unmeasurable,unreliable,single,train
SPATA5,unmeasurable,unreliable,single,train
SPATA5L1,unmeasurable,unreliable,single,train
SPC24,falsely_solved,trivial,single,train
SPC25,falsely_solved,trivial,single,train
SPCS2,unmeasurable,unreliable,single,train
SPCS3,unmeasurable,unreliable,single,train
SPDL1,unmeasurable,unreliable,single,train
SPRTN,unmeasurable,unreliable,single,test
SPTSSA,unmeasurable,unreliable,single,train
SRBD1,unmeasurable,unreliable,single,test
SRCAP,unmeasurable,unreliable,single,train
SRF,unmeasurable,unreliable,single,train
SRFBP1,unmeasurable,unreliable,single,train
SRP14,unmeasurable,unreliable,single,train
SRP19,unmeasurable,unreliable,single,train
SRP54,unmeasurable,unreliable,single,train
SRP68,genuine_signal,genuine,single,test
SRP72,unmeasurable,unreliable,single,train
SRP9,unmeasurable,unreliable,single,test
SRPRB,unmeasurable,unreliable,single,train
SRRM1,genuine_signal,genuine,single,train
SRRM2,unmeasurable,unreliable,single,train
SRRT,genuine_signal,genuine,single,test
SRSF1,genuine_signal,genuine,single,train
SRSF10,unmeasurable,unreliable,single,train
SRSF11,unmeasurable,unreliable,single,train
SRSF2,unmeasurable,unreliable,single,train
SRSF6,unmeasurable,unreliable,single,train
SRSF7,genuine_signal,genuine,single,train
SS18L2,unmeasurable,unreliable,single,train
SSBP1,unmeasurable,unreliable,single,train
SSBP3,unmeasurable,unreliable,single,train
SSRP1,genuine_signal,genuine,single,train
SSU72,unmeasurable,unreliable,single,train
STARD7,unmeasurable,unreliable,single,train
STAT5A,unmeasurable,unreliable,single,train
STIL,unmeasurable,unreliable,single,test
STRAP,unmeasurable,unreliable,single,train
STRIP1,unmeasurable,unreliable,single,train
STX18,unmeasurable,unreliable,single,train
STX5,unmeasurable,unreliable,single,train
SUGP1,genuine_signal,genuine,single,train
SUGT1,unmeasurable,unreliable,single,test
SUMO2,unmeasurable,unreliable,single,train
SUPT16H,genuine_signal,genuine,single,train
SUPT4H1,unmeasurable,unreliable,single,test
SUPT5H,genuine_signal,genuine,single,train
SUPT6H,genuine_signal,genuine,single,test
SUPV3L1,unmeasurable,unreliable,single,train
SURF6,unmeasurable,unreliable,single,train
SYF2,unmeasurable,unreliable,single,train
SYMPK,genuine_signal,genuine,single,test
SYS1,unmeasurable,unreliable,single,train
TACC3,unmeasurable,unreliable,single,train
TADA3,unmeasurable,unreliable,single,train
TAF1,genuine_signal,genuine,single,train
TAF12,genuine_signal,genuine,single,test
TAF1B,unmeasurable,unreliable,single,test
TAF1C,unmeasurable,unreliable,single,test
TAF1D,unmeasurable,unreliable,single,train
TAF2,genuine_signal,genuine,single,train
TAF6,genuine_signal,genuine,single,train
TAF7,genuine_signal,genuine,single,test
TAF8,genuine_signal,genuine,single,train
TAMM41,unmeasurable,unreliable,single,train
TARDBP,unmeasurable,unreliable,single,train
TARS2,unmeasurable,unreliable,single,train
TBCA,unmeasurable,unreliable,single,train
TBCB,unmeasurable,unreliable,single,train
TBCC,unmeasurable,unreliable,single,train
TBL3,unmeasurable,unreliable,single,train
TBP,unmeasurable,unreliable,single,train
TCERG1,unmeasurable,unreliable,single,test
TCOF1,unmeasurable,unreliable,single,train
TCP1,genuine_signal,genuine,single,train
TEFM,unmeasurable,unreliable,single,train
TELO2,unmeasurable,unreliable,single,train
TEN1,unmeasurable,unreliable,single,train
TERF1,unmeasurable,unreliable,single,train
TERF2,unmeasurable,unreliable,single,train
TEX10,genuine_signal,genuine,single,train
TFAM,unmeasurable,unreliable,single,train
TFB2M,unmeasurable,unreliable,single,train
TFDP1,unmeasurable,unreliable,single,test
TFIP11,unmeasurable,unreliable,single,test
TFRC,unmeasurable,unreliable,single,train
TGS1,unmeasurable,unreliable,single,train
THAP1,unmeasurable,unreliable,single,test
THAP11,unmeasurable,unreliable,single,train
THOC2,genuine_signal,genuine,single,train
THOC3,genuine_signal,genuine,single,train
THOC6,unmeasurable,unreliable,single,train
THOC7,genuine_signal,genuine,single,train
TICRR,genuine_signal,genuine,single,train
TIMELESS,unmeasurable,unreliable,single,train
TIMM10,unmeasurable,unreliable,single,train
TIMM13,genuine_signal,genuine,single,train
TIMM22,unmeasurable,unreliable,single,test
TIMM23B,genuine_signal,genuine,single,train
TIMM8A,unmeasurable,unreliable,single,train
TIMM9,unmeasurable,unreliable,single,test
TINF2,unmeasurable,unreliable,single,train
TIPIN,unmeasurable,unreliable,single,train
TKT,unmeasurable,unreliable,single,test
TLCD1,unmeasurable,unreliable,single,train
TLN1,unmeasurable,unreliable,single,train
TM7SF2,unmeasurable,unreliable,single,train
TMA16,unmeasurable,unreliable,single,test
TMED2,unmeasurable,unreliable,single,train
TMEM127,unmeasurable,unreliable,single,train
TMEM199,unmeasurable,unreliable,single,test
TMEM258,unmeasurable,unreliable,single,train
TMSB10,unmeasurable,unreliable,single,train
TMX2,genuine_signal,genuine,single,train
TNPO3,unmeasurable,unreliable,single,train
TOE1,unmeasurable,unreliable,single,train
TOMM20,unmeasurable,unreliable,single,test
TOMM22,unmeasurable,unreliable,single,test
TOMM40,unmeasurable,unreliable,single,test
TOP1,unmeasurable,unreliable,single,train
TOP3A,unmeasurable,unreliable,single,test
TOPBP1,unmeasurable,unreliable,single,train
TP53RK,unmeasurable,unreliable,single,train
TPR,genuine_signal,genuine,single,test
TPX2,falsely_solved,trivial,single,train
TRA2B,genuine_signal,genuine,single,train
TRAIP,unmeasurable,unreliable,single,train
TRAPPC1,unmeasurable,unreliable,single,test
TRAPPC11,unmeasurable,unreliable,single,test
TRAPPC3,unmeasurable,unreliable,single,train
TRAPPC4,unmeasurable,unreliable,single,train
TRAPPC5,unmeasurable,unreliable,single,test
TRAPPC8,unmeasurable,unreliable,single,train
TRIAP1,unmeasurable,unreliable,single,train
TRMT10C,unmeasurable,unreliable,single,test
TRMT112,genuine_signal,genuine,single,train
TRMT5,unmeasurable,unreliable,single,train
TRMT6,unmeasurable,unreliable,single,train
TRNT1,unmeasurable,unreliable,single,train
TRPM7,unmeasurable,unreliable,single,train
TRRAP,genuine_signal,genuine,single,train
TSEN2,unmeasurable,unreliable,single,train
TSEN34,unmeasurable,unreliable,single,test
TSEN54,unmeasurable,unreliable,single,train
TSFM,unmeasurable,unreliable,single,train
TSG101,genuine_signal,genuine,single,test
TSPYL5,unmeasurable,unreliable,single,test
TSR1,unmeasurable,unreliable,single,train
TSR2,genuine_signal,genuine,single,train
TTC1,unmeasurable,unreliable,single,train
TTC27,genuine_signal,genuine,single,train
TTC4,unmeasurable,unreliable,single,train
TTF2,unmeasurable,unreliable,single,train
TTI1,genuine_signal,genuine,single,train
TTK,falsely_solved,trivial,single,test
TUBA1B,unmeasurable,unreliable,single,train
TUBA1C,unmeasurable,unreliable,single,train
TUBB,unmeasurable,unreliable,single,train
TUBD1,unmeasurable,unreliable,single,train
TUBE1,unmeasurable,unreliable,single,train
TUBGCP2,unmeasurable,unreliable,single,train
TUBGCP5,unmeasurable,unreliable,single,test
TUBGCP6,unmeasurable,unreliable,single,train
TUT1,unmeasurable,unreliable,single,train
TWF1,unmeasurable,unreliable,single,train
TXN,unmeasurable,unreliable,single,train
TXNL4A,unmeasurable,unreliable,single,test
TXNL4B,unmeasurable,unreliable,single,train
U2AF2,unmeasurable,unreliable,single,train
U2SURP,genuine_signal,genuine,single,train
UBA1,genuine_signal,genuine,single,test
UBA2,genuine_signal,genuine,single,train
UBA3,unmeasurable,unreliable,single,test
UBA5,unmeasurable,unreliable,single,test
UBA52,unmeasurable,unreliable,single,test
UBAP1,unmeasurable,unreliable,single,train
UBC,unmeasurable,unreliable,single,train
UBE2D3,unmeasurable,unreliable,single,train
UBE2H,unmeasurable,unreliable,single,train
UBE2I,unmeasurable,unreliable,single,test
UBE2L3,unmeasurable,unreliable,single,test
UBE2M,unmeasurable,unreliable,single,train
UBE2N,unmeasurable,unreliable,single,train
UBE2Z,unmeasurable,unreliable,single,test
UBL5,genuine_signal,genuine,single,train
UBQLN4,unmeasurable,unreliable,single,train
UBTF,unmeasurable,unreliable,single,train
UFL1,unmeasurable,unreliable,single,train
UFM1,unmeasurable,unreliable,single,test
UNC45A,unmeasurable,unreliable,single,train
UNC50,unmeasurable,unreliable,single,train
UPF1,genuine_signal,genuine,single,train
UPF2,genuine_signal,genuine,single,train
UPF3A,unmeasurable,unreliable,single,test
UQCC2,unmeasurable,unreliable,single,train
UQCRB,unmeasurable,unreliable,single,train
UQCRC1,unmeasurable,unreliable,single,train
UQCRC2,unmeasurable,unreliable,single,train
UQCRFS1,unmeasurable,unreliable,single,train
UQCRH,unmeasurable,unreliable,single,train
UQCRQ,unmeasurable,unreliable,single,train
URB2,unmeasurable,unreliable,single,train
URI1,unmeasurable,unreliable,single,test
URM1,unmeasurable,unreliable,single,test
UROD,unmeasurable,unreliable,single,train
USF2,unmeasurable,unreliable,single,train
USP10,unmeasurable,unreliable,single,train
USP19,unmeasurable,unreliable,single,test
USP36,unmeasurable,unreliable,single,train
USP37,unmeasurable,unreliable,single,train
USP39,genuine_signal,genuine,single,test
USP5,unmeasurable,unreliable,single,train
USP7,unmeasurable,unreliable,single,train
USP8,unmeasurable,unreliable,single,train
USP9X,unmeasurable,unreliable,single,test
USPL1,unmeasurable,unreliable,single,train
UTP15,genuine_signal,genuine,single,test
UTP18,unmeasurable,unreliable,single,test
UTP20,genuine_signal,genuine,single,test
UTP23,genuine_signal,genuine,single,train
UTP6,genuine_signal,genuine,single,train
UXS1,unmeasurable,unreliable,single,test
UXT,genuine_signal,genuine,single,train
VARS2,unmeasurable,unreliable,single,train
VBP1,unmeasurable,unreliable,single,train
VCP,unmeasurable,unreliable,single,test
VEZT,unmeasurable,unreliable,single,train
VHL,unmeasurable,unreliable,single,train
VMP1,unmeasurable,unreliable,single,train
VPS13D,unmeasurable,unreliable,single,train
VPS25,unmeasurable,unreliable,single,train
VPS28,genuine_signal,genuine,single,train
VPS29,genuine_signal,genuine,single,train
VPS33A,unmeasurable,unreliable,single,train
VPS37A,unmeasurable,unreliable,single,train
VPS37C,unmeasurable,unreliable,single,train
VPS41,unmeasurable,unreliable,single,test
VPS51,unmeasurable,unreliable,single,train
VPS54,unmeasurable,unreliable,single,train
VPS72,genuine_signal,genuine,single,train
WAC,unmeasurable,unreliable,single,train
WBP1,unmeasurable,unreliable,single,train
WBP11,genuine_signal,genuine,single,train
WBP1L,unmeasurable,unreliable,single,train
WDHD1,unmeasurable,unreliable,single,train
WDR1,unmeasurable,unreliable,single,train
WDR12,genuine_signal,genuine,single,test
WDR18,unmeasurable,unreliable,single,train
WDR24,unmeasurable,unreliable,single,test
WDR26,unmeasurable,unreliable,single,train
WDR3,genuine_signal,genuine,single,test
WDR33,genuine_signal,genuine,single,train
WDR36,genuine_signal,genuine,single,train
WDR4,unmeasurable,unreliable,single,train
WDR43,genuine_signal,genuine,single,test
WDR46,unmeasurable,unreliable,single,test
WDR5,genuine_signal,genuine,single,train
WDR54,unmeasurable,unreliable,single,test
WDR55,unmeasurable,unreliable,single,train
WDR74,unmeasurable,unreliable,single,train
WDR75,genuine_signal,genuine,single,train
WDR82,genuine_signal,genuine,single,train
WDR83OS,unmeasurable,unreliable,single,train
WDTC1,genuine_signal,genuine,single,train
WNK1,unmeasurable,unreliable,single,train
WTAP,unmeasurable,unreliable,single,train
XAB2,genuine_signal,genuine,single,train
XPO1,genuine_signal,genuine,single,train
XPO5,unmeasurable,unreliable,single,test
XRCC1,unmeasurable,unreliable,single,train
XRCC2,unmeasurable,unreliable,single,train
XRCC3,unmeasurable,unreliable,single,test
XRCC5,genuine_signal,genuine,single,train
XRN2,unmeasurable,unreliable,single,test
YARS2,unmeasurable,unreliable,single,train
YBX1,unmeasurable,unreliable,single,train
YEATS2,genuine_signal,genuine,single,train
YEATS4,genuine_signal,genuine,single,train
YKT6,unmeasurable,unreliable,single,train
YPEL5,unmeasurable,unreliable,single,train
YRDC,unmeasurable,unreliable,single,test
YTHDC1,genuine_signal,genuine,single,train
YY1,unmeasurable,unreliable,single,test
ZBTB11,unmeasurable,unreliable,single,train
ZBTB17,unmeasurable,unreliable,single,train
ZCCHC9,unmeasurable,unreliable,single,train
ZCRB1,unmeasurable,unreliable,single,train
ZFC3H1,genuine_signal,genuine,single,train
ZMAT2,genuine_signal,genuine,single,train
ZMAT5,unmeasurable,unreliable,single,train
ZNF100,unmeasurable,unreliable,single,test
ZNF207,unmeasurable,unreliable,single,train
ZNF24,unmeasurable,unreliable,single,train
ZNF317,unmeasurable,unreliable,single,train
ZNF335,unmeasurable,unreliable,single,train
ZNF468,unmeasurable,unreliable,single,train
ZNF574,unmeasurable,unreliable,single,train
ZNHIT2,unmeasurable,unreliable,single,test
ZNHIT3,unmeasurable,unreliable,single,train
ZNHIT6,unmeasurable,unreliable,single,train
ZRSR2,unmeasurable,unreliable,single,train
ZW10,unmeasurable,unreliable,single,test
